,create_time,text,retweets,favorites,word_tokens,text_clean,polarity,subjectivity,sentiment_2,keywords
104,2020-10-15 20:38:08,"Our campaign’s contact tracing remains ongoing, and my team will continue to share any significant developments wit… https://t.co/FSDfUEknvU",2675,39885.0,18,campaigns contact tracing remains ongoing team continue share significant developments wit,0.375,0.875,positive,other
105,2020-10-15 20:37:26,"Not only was the individual 50+ feet away and wearing a mask, but I was wearing an N-95 mask. No members of my staf… https://t.co/h3XGxKaz2H",2353,36791.0,22,individual feet away wearing mask wearing mask members staf,0.0,0.7,neutral,other
106,2020-10-15 20:36:44,"During our contact tracing, we discovered around noon today that a member of the company that charters my airplane… https://t.co/9POncpQDSr",7039,85807.0,19,contact tracing discovered around noon today member company charters airplane,0.0,0.0,neutral,other
107,2020-10-15 20:00:01,Donald Trump is rushing through Justice Ginsburg's replacement because he's laser-focused on destroying the Afforda… https://t.co/BJngxrJa9p,3420,13195.0,14,donald trump rushing justice ginsburg replacement destroying afforda,-0.2,0.0,negative,other
108,2020-10-15 19:15:00,President Obama and I left Donald Trump a booming economy — and he caused a recession. He squandered it just like h… https://t.co/tUhP63W2e8,49356,332959.0,21,president obama left donald trump booming economy caused recession squandered like h,0.0,0.0,neutral,other
109,2020-10-15 18:30:00,Nevada — today is the last day to register to vote online to automatically receive a ballot in the mail. Head to… https://t.co/olNDVH4jG0,2302,9163.0,21,nevada today last day register vote online automatically receive ballot mail head,0.0,0.06666666666666667,neutral,other
110,2020-10-15 18:00:00,"Donald Trump can lie about the economy all he wants, but the truth is he’s the worst jobs president since 1929. https://t.co/lShe254BEG",30934,87320.0,22,donald trump lie economy wants truth hes worst jobs president since 1929,-0.4,0.55,negative,other
111,2020-10-15 17:25:00,This #SpiritDay — and every day — we must stand up to hate and intolerance. It’s up to all of us to ensure every yo… https://t.co/w4upt7Q40N,6726,37016.0,24,spiritday every day must stand hate intolerance us ensure every yo,-0.8,0.9,negative,other
112,2020-10-15 16:48:00,Arizona — ¡la fecha límite para registrarte para votar en Arizona ha sido extendida! Visita https://t.co/nApec6sbPe… https://t.co/ccHPm6gN76,1818,8178.0,15,arizona la fecha lmite para registrarte para votar en arizona ha sido extendida visita,0.0,0.0,neutral,other
113,2020-10-15 15:52:00,Arizona — your voter registration deadline has been extended! Head to https://t.co/2fKBLS6oXu to get registered onl… https://t.co/Y4atwUGJpL,3655,12597.0,15,arizona voter registration deadline extended head get registered onl,0.0,0.0,neutral,other
114,2020-10-15 14:47:36,"RT @KamalaHarris: I will be transparent with you about any test results that I do receive. In the meantime, remember: wear a mask, practice…",6859,106634.55,23,rt kamalaharris transparent test results receive meantime remember wear mask practice,0.0,0.0,neutral,other
115,2020-10-15 14:47:34,"RT @KamalaHarris: Both the crew member and the staff member were wearing N95 masks at all points they were near me, and our doctors believe…",4222,106634.55,23,rt kamalaharris crew member staff member wearing n95 masks points near doctors believe,0.1,0.4,positive,other
